Race_White,Age,Gender_Male,Undergraduate,Full-Time,Program_Label,GPA,Engagements,Internships,Industry_Label,From_Utah,Program_Score,Industry_Score,Job_Placement
1,24,1,1,1,Data Analytics,3.26,6,1,Educational Services,1,1.0,0.4,1
1,28,1,1,1,Management,3.41,4,3,Transportation & Warehousing,0,0.5,0.8,1
1,25,1,1,1,Accounting,3.24,4,2,Professional & Business Services,0,0.9,0.0,1
1,22,1,1,1,Accounting,3.36,7,2,Professional & Business Services,0,0.9,0.0,1
1,25,0,0,1,Data Analytics,3.3,4,1,Retail Trade,1,1.0,-0.2,1
0,23,0,1,1,Business Administration,3.63,7,2,Healthcare & Social Assistance,0,0.4,1.0,1
1,22,1,1,1,Information Systems,4.0,0,3,Leisure & Hospitality,0,0.9,-0.8,0
1,21,0,0,1,Business Administration,3.52,3,1,Government,1,0.4,-0.7,0
1,19,1,1,1,Accounting,3.04,3,1,Financial Activities,0,0.9,0.5,1
1,23,1,1,1,Marketing,4.26,7,2,Retail Trade,1,0.6,-0.2,1
1,24,0,1,1,Business,3.67,3,2,Healthcare & Social Assistance,1,0.5,1.0,1
0,24,0,1,1,Marketing,3.74,6,3,Professional & Business Services,1,0.6,0.0,1
1,23,0,1,1,Data Analytics,3.48,7,1,Manufacturing,0,1.0,-0.6,1
1,21,1,1,1,Accounting,3.57,7,1,Retail Trade,1,0.9,-0.2,1
1,26,0,1,0,Accounting,3.4,6,1,Information (Tech Sector),1,0.9,-0.5,1
1,20,1,1,1,International Business,3.77,4,1,Transportation & Warehousing,1,0.3,0.8,1
1,26,1,1,1,Information Systems,3.36,4,2,Financial Activities,1,0.9,0.5,1
1,21,1,1,0,International Business,3.65,6,0,Transportation & Warehousing,1,0.3,0.8,1
0,22,0,1,1,Data Analytics,3.79,1,3,Financial Activities,1,1.0,0.5,0
1,20,0,1,1,Finance,3.87,9,3,Professional & Business Services,1,0.7,0.0,1
1,22,0,1,0,Business Administration,3.81,8,0,Healthcare & Social Assistance,0,0.4,1.0,1
1,27,1,1,1,International Business,3.19,3,1,Construction,1,0.3,0.7,1
1,26,1,0,0,Data Analytics,3.97,6,2,Financial Activities,1,1.0,0.5,1
1,27,1,0,1,Business Administration,3.7,9,2,Leisure & Hospitality,1,0.4,-0.8,1
1,26,1,1,1,Data Analytics,3.59,3,1,Retail Trade,1,1.0,-0.2,1
1,21,1,0,0,Finance,3.63,7,0,Educational Services,1,0.7,0.4,0
1,23,0,1,1,Information Systems,3.45,1,2,Information (Tech Sector),1,0.9,-0.5,0
1,22,1,0,1,Information Systems,3.36,5,2,Information (Tech Sector),0,0.9,-0.5,1
1,28,1,1,1,Data Analytics,3.39,9,1,Government,1,1.0,-0.7,1
0,20,1,1,1,International Business,3.89,6,2,Financial Activities,1,0.3,0.5,1
1,27,1,1,1,Information Systems,3.52,6,3,Information (Tech Sector),1,0.9,-0.5,1
1,27,1,1,1,Business,3.58,9,0,Transportation & Warehousing,0,0.5,0.8,1
1,29,0,0,1,International Business,3.52,7,2,Leisure & Hospitality,0,0.3,-0.8,1
0,23,0,1,1,Management,3.3,7,0,Professional & Business Services,1,0.5,0.0,1
0,26,0,1,1,Economics,2.86,6,1,Information (Tech Sector),1,0.6,-0.5,1
1,31,1,1,1,Data Analytics,3.73,6,0,Educational Services,0,1.0,0.4,1
1,22,1,1,1,Data Analytics,3.7,8,1,Retail Trade,1,1.0,-0.2,1
1,19,1,1,0,Data Analytics,3.5,10,2,Healthcare & Social Assistance,1,1.0,1.0,0
1,18,0,1,1,Finance,3.17,8,2,Leisure & Hospitality,1,0.7,-0.8,1
1,26,0,0,1,Data Analytics,4.05,7,1,Financial Activities,1,1.0,0.5,1
1,18,1,1,0,Information Systems,3.4,1,0,Government,0,0.9,-0.7,0
1,23,1,1,0,Information Systems,3.57,8,2,Financial Activities,0,0.9,0.5,1
1,25,1,0,1,Economics,3.29,7,0,Information (Tech Sector),0,0.6,-0.5,1
1,25,0,1,0,Economics,3.1,8,1,Transportation & Warehousing,1,0.6,0.8,1
1,25,0,1,1,Marketing,3.68,2,2,Construction,1,0.6,0.7,1
1,25,1,1,0,International Business,3.05,9,3,Manufacturing,1,0.3,-0.6,1
1,28,1,0,1,Information Systems,3.57,1,0,Financial Activities,0,0.9,0.5,1
1,21,1,1,1,Information Systems,3.57,3,2,Healthcare & Social Assistance,0,0.9,1.0,1
1,22,1,0,1,Finance,3.16,7,0,Educational Services,1,0.7,0.4,1
1,22,1,0,0,Information Systems,3.11,7,2,Retail Trade,1,0.9,-0.2,1
0,26,1,1,1,Information Systems,3.27,3,2,Government,1,0.9,-0.7,1
1,27,0,1,1,Marketing,3.31,7,2,Professional & Business Services,0,0.6,0.0,1
1,25,0,1,1,Business,3.04,4,2,Manufacturing,1,0.5,-0.6,1
1,28,1,1,0,Marketing,3.16,0,1,Retail Trade,1,0.6,-0.2,0
1,20,0,0,0,Business,3.52,2,1,Leisure & Hospitality,1,0.5,-0.8,0
1,29,1,0,1,Marketing,4.1,9,0,Financial Activities,1,0.6,0.5,1
1,29,1,1,1,Information Systems,3.8,2,2,Construction,0,0.9,0.7,1
0,26,1,1,1,Marketing,3.55,1,3,Professional & Business Services,0,0.6,0.0,0
1,29,1,1,1,Information Systems,3.84,7,2,Retail Trade,0,0.9,-0.2,1
0,19,1,1,0,Information Systems,3.85,4,2,Retail Trade,0,0.9,-0.2,1
0,22,1,1,1,Economics,3.41,8,1,Construction,1,0.6,0.7,0
1,22,1,1,1,Accounting,3.58,9,1,Manufacturing,1,0.9,-0.6,1
0,26,0,1,1,Business,3.79,8,1,Retail Trade,1,0.5,-0.2,1
1,21,1,1,1,Management,3.83,3,0,Professional & Business Services,0,0.5,0.0,0
1,26,1,1,1,International Business,3.84,5,1,Healthcare & Social Assistance,1,0.3,1.0,1
1,28,1,0,1,International Business,3.19,7,2,Retail Trade,0,0.3,-0.2,1
0,26,0,0,1,Marketing,3.85,3,1,Retail Trade,1,0.6,-0.2,1
0,25,1,1,1,Accounting,4.06,0,2,Financial Activities,1,0.9,0.5,1
1,21,0,1,1,Finance,3.95,5,2,Retail Trade,0,0.7,-0.2,1
1,21,1,1,1,Management,3.17,0,1,Transportation & Warehousing,0,0.5,0.8,0
1,28,1,1,1,International Business,3.1,10,2,Professional & Business Services,1,0.3,0.0,1
1,26,1,1,0,Business Administration,3.64,8,1,Financial Activities,1,0.4,0.5,1
1,24,1,1,1,Data Analytics,3.94,2,1,Government,0,1.0,-0.7,0
1,23,1,1,1,Business Administration,3.57,3,1,Retail Trade,0,0.4,-0.2,1
1,18,1,1,1,Finance,3.43,10,1,Leisure & Hospitality,1,0.7,-0.8,1
1,21,1,1,1,Management,3.47,4,2,Construction,1,0.5,0.7,1
0,30,1,1,1,International Business,3.81,8,3,Construction,1,0.3,0.7,1
1,20,1,1,1,Marketing,3.4,4,1,Transportation & Warehousing,1,0.6,0.8,1
1,25,0,0,1,Data Analytics,3.64,9,0,Educational Services,0,1.0,0.4,1
1,27,1,1,1,Business,3.46,7,1,Leisure & Hospitality,1,0.5,-0.8,1
0,20,0,1,1,International Business,3.23,0,2,Leisure & Hospitality,1,0.3,-0.8,0
0,25,0,1,0,International Business,3.21,3,1,Professional & Business Services,1,0.3,0.0,0
1,27,1,0,0,Finance,3.66,6,2,Manufacturing,1,0.7,-0.6,1
1,24,1,1,1,International Business,2.69,9,2,Healthcare & Social Assistance,1,0.3,1.0,1
1,33,1,1,1,Management,3.64,1,1,Professional & Business Services,1,0.5,0.0,1
1,19,0,0,1,Accounting,3.45,6,3,Financial Activities,1,0.9,0.5,1
1,27,0,1,1,Management,3.78,3,1,Retail Trade,1,0.5,-0.2,1
1,23,0,1,1,Business,3.68,9,3,Transportation & Warehousing,1,0.5,0.8,1
1,26,0,1,0,Accounting,3.51,8,1,Construction,1,0.9,0.7,1
1,25,0,1,1,International Business,3.18,4,0,Government,0,0.3,-0.7,1
1,22,1,1,0,International Business,3.2,2,2,Transportation & Warehousing,1,0.3,0.8,1
1,25,1,1,1,Data Analytics,3.31,0,2,Educational Services,1,1.0,0.4,0
1,18,0,1,0,International Business,3.76,6,2,Information (Tech Sector),1,0.3,-0.5,1
0,26,1,1,1,Information Systems,4.03,4,1,Retail Trade,0,0.9,-0.2,1
1,25,1,1,1,Business,3.6,3,3,Transportation & Warehousing,0,0.5,0.8,1
0,26,0,1,1,Economics,3.32,10,0,Professional & Business Services,1,0.6,0.0,1
1,27,1,1,1,Marketing,3.35,5,0,Educational Services,0,0.6,0.4,1
1,25,0,0,1,Data Analytics,3.37,7,1,Manufacturing,1,1.0,-0.6,1
1,24,0,1,1,Business Administration,3.81,2,2,Professional & Business Services,1,0.4,0.0,0
1,21,1,1,1,Accounting,3.36,0,2,Educational Services,1,0.9,0.4,0
1,22,0,1,1,Economics,3.49,4,1,Financial Activities,1,0.6,0.5,0
1,28,1,1,0,Marketing,3.9,7,1,Professional & Business Services,1,0.6,0.0,1
1,28,1,1,1,International Business,3.33,5,0,Construction,0,0.3,0.7,1
1,23,1,1,1,Management,3.67,9,1,Financial Activities,0,0.5,0.5,1
1,24,1,1,1,Information Systems,3.77,4,1,Professional & Business Services,1,0.9,0.0,0
1,21,1,1,0,Accounting,3.52,3,2,Healthcare & Social Assistance,1,0.9,1.0,1
1,28,1,0,1,Accounting,4.09,9,2,Retail Trade,1,0.9,-0.2,1
1,26,1,1,1,Accounting,4.0,4,3,Government,1,0.9,-0.7,1
1,30,1,1,1,Business,3.58,3,0,Financial Activities,0,0.5,0.5,1
1,21,0,1,0,Accounting,3.26,1,1,Retail Trade,0,0.9,-0.2,0
0,23,0,1,0,Data Analytics,3.27,8,1,Government,0,1.0,-0.7,1
1,25,1,1,1,Marketing,3.56,8,2,Government,0,0.6,-0.7,1
1,26,1,1,1,Management,3.17,0,1,Government,1,0.5,-0.7,1
0,23,1,1,1,Data Analytics,3.58,4,3,Healthcare & Social Assistance,1,1.0,1.0,1
1,21,1,1,1,Data Analytics,4.01,7,2,Construction,1,1.0,0.7,1
1,27,0,0,1,Information Systems,3.52,9,0,Information (Tech Sector),1,0.9,-0.5,1
1,26,0,1,1,Management,3.49,4,0,Financial Activities,0,0.5,0.5,1
1,21,1,1,0,Information Systems,3.76,9,2,Transportation & Warehousing,1,0.9,0.8,1
1,28,1,0,1,Accounting,3.66,4,2,Retail Trade,1,0.9,-0.2,1
1,28,1,1,1,Accounting,3.16,2,0,Professional & Business Services,0,0.9,0.0,1
1,24,0,1,1,Data Analytics,3.36,0,0,Educational Services,0,1.0,0.4,0
1,24,1,1,1,Data Analytics,4.07,3,2,Transportation & Warehousing,1,1.0,0.8,1
0,26,0,1,0,Accounting,3.6,4,2,Government,0,0.9,-0.7,1
1,21,0,1,1,Finance,3.2,9,0,Government,1,0.7,-0.7,1
1,24,1,1,1,Marketing,3.44,2,1,Construction,1,0.6,0.7,1
1,18,1,1,1,Business,2.97,4,1,Leisure & Hospitality,1,0.5,-0.8,0
1,27,0,1,1,Economics,2.94,0,3,Financial Activities,1,0.6,0.5,1
1,19,1,0,0,International Business,3.79,8,1,Leisure & Hospitality,0,0.3,-0.8,1
1,29,1,1,1,Business Administration,3.5,9,2,Transportation & Warehousing,1,0.4,0.8,1
1,23,1,1,0,Management,3.66,2,2,Healthcare & Social Assistance,0,0.5,1.0,1
0,23,0,1,1,Information Systems,3.85,4,0,Professional & Business Services,0,0.9,0.0,0
1,22,0,1,0,Management,3.6,1,2,Retail Trade,1,0.5,-0.2,0
1,23,0,0,1,Accounting,3.72,5,0,Financial Activities,0,0.9,0.5,0
1,28,0,1,0,Economics,3.58,1,2,Information (Tech Sector),1,0.6,-0.5,1
1,17,0,1,1,Business Administration,3.89,5,2,Manufacturing,1,0.4,-0.6,1
1,28,0,1,1,Data Analytics,4.03,7,0,Financial Activities,0,1.0,0.5,1
1,25,1,1,1,Data Analytics,3.56,6,1,Manufacturing,0,1.0,-0.6,1
1,20,1,1,1,Information Systems,3.55,2,2,Information (Tech Sector),1,0.9,-0.5,0
1,21,0,1,1,Marketing,3.6,4,1,Healthcare & Social Assistance,0,0.6,1.0,1
1,29,0,1,1,International Business,3.47,6,1,Manufacturing,1,0.3,-0.6,1
1,21,0,1,0,Marketing,3.38,6,1,Information (Tech Sector),0,0.6,-0.5,1
1,21,1,1,1,Economics,3.81,1,3,Retail Trade,1,0.6,-0.2,1
1,27,0,1,0,Marketing,3.38,8,2,Financial Activities,1,0.6,0.5,1
1,25,0,0,0,Information Systems,3.36,5,2,Government,1,0.9,-0.7,1
1,21,1,0,1,Business Administration,3.77,2,0,Manufacturing,1,0.4,-0.6,0
1,25,1,0,1,Business Administration,3.79,1,0,Professional & Business Services,1,0.4,0.0,0
1,21,1,0,1,Business Administration,4.2,10,1,Professional & Business Services,0,0.4,0.0,1
1,27,1,1,1,Data Analytics,3.87,3,1,Professional & Business Services,1,1.0,0.0,1
1,27,1,1,1,Finance,3.75,9,2,Government,1,0.7,-0.7,1
0,26,1,1,0,Economics,3.79,4,2,Construction,1,0.6,0.7,1
1,25,1,0,1,International Business,3.46,4,1,Government,1,0.3,-0.7,1
0,29,0,1,1,Economics,3.67,7,2,Government,0,0.6,-0.7,1
1,24,0,0,1,Economics,3.68,0,0,Government,0,0.6,-0.7,0
1,20,0,1,0,Marketing,3.34,3,0,Transportation & Warehousing,0,0.6,0.8,0
1,25,1,0,1,Business,3.49,3,3,Leisure & Hospitality,1,0.5,-0.8,1
1,30,1,1,1,Economics,3.79,9,2,Retail Trade,1,0.6,-0.2,1
1,21,0,1,1,Information Systems,3.49,5,2,Transportation & Warehousing,1,0.9,0.8,1
1,23,1,0,1,Business,3.68,4,1,Professional & Business Services,0,0.5,0.0,1
1,25,0,1,0,Finance,3.77,3,1,Financial Activities,0,0.7,0.5,0
1,24,0,0,0,Information Systems,3.76,6,0,Healthcare & Social Assistance,1,0.9,1.0,1
1,21,1,1,1,Economics,4.02,2,3,Construction,1,0.6,0.7,0
1,27,0,1,1,Management,3.33,2,2,Leisure & Hospitality,0,0.5,-0.8,1
1,31,1,1,1,Data Analytics,3.99,3,0,Information (Tech Sector),0,1.0,-0.5,1
1,25,1,1,1,Marketing,3.64,6,2,Healthcare & Social Assistance,0,0.6,1.0,1
1,21,0,1,1,Accounting,3.75,4,1,Financial Activities,1,0.9,0.5,1
1,19,1,1,1,International Business,3.71,5,2,Healthcare & Social Assistance,0,0.3,1.0,1
1,25,0,1,1,International Business,3.69,7,0,Healthcare & Social Assistance,1,0.3,1.0,1
0,27,1,1,0,Information Systems,3.31,10,0,Construction,0,0.9,0.7,1
0,25,1,1,1,International Business,3.74,8,1,Educational Services,0,0.3,0.4,1
1,24,1,1,0,Business,3.07,4,1,Financial Activities,0,0.5,0.5,1
1,22,0,1,1,Business Administration,4.13,7,2,Manufacturing,0,0.4,-0.6,1
1,21,1,1,1,Management,3.61,9,2,Information (Tech Sector),1,0.5,-0.5,1
1,27,1,1,0,Accounting,3.85,5,2,Manufacturing,1,0.9,-0.6,1
1,27,0,1,1,International Business,3.7,4,3,Manufacturing,1,0.3,-0.6,1
1,19,1,1,1,International Business,3.51,1,1,Government,1,0.3,-0.7,1
1,29,0,1,1,Information Systems,3.34,9,3,Leisure & Hospitality,1,0.9,-0.8,1
0,26,1,0,1,Economics,3.28,2,3,Information (Tech Sector),1,0.6,-0.5,0
1,28,0,0,0,Data Analytics,3.73,1,1,Professional & Business Services,0,1.0,0.0,1
1,20,0,1,0,Marketing,3.72,5,0,Professional & Business Services,1,0.6,0.0,0
1,20,1,1,1,Marketing,3.67,8,2,Information (Tech Sector),0,0.6,-0.5,1
0,24,1,0,1,Marketing,3.46,4,1,Transportation & Warehousing,0,0.6,0.8,1
1,26,0,1,1,Marketing,3.62,8,2,Leisure & Hospitality,1,0.6,-0.8,1
1,29,1,1,1,Finance,3.37,8,0,Educational Services,1,0.7,0.4,1
1,26,0,1,1,Accounting,3.3,5,2,Leisure & Hospitality,1,0.9,-0.8,1
1,23,1,1,1,Economics,3.42,6,2,Government,0,0.6,-0.7,1
1,21,1,0,1,Data Analytics,3.43,5,0,Professional & Business Services,1,1.0,0.0,0
1,28,1,1,1,Data Analytics,3.94,9,1,Retail Trade,1,1.0,-0.2,1
1,21,0,1,1,Information Systems,3.09,7,0,Professional & Business Services,0,0.9,0.0,1
1,29,1,1,1,Management,3.49,9,1,Transportation & Warehousing,1,0.5,0.8,1
1,23,0,0,1,International Business,3.69,2,3,Educational Services,0,0.3,0.4,1
1,29,0,0,0,International Business,4.1,3,1,Leisure & Hospitality,1,0.3,-0.8,1
1,26,1,1,0,Economics,3.32,1,2,Financial Activities,0,0.6,0.5,1
1,24,1,1,1,Finance,3.17,5,1,Healthcare & Social Assistance,0,0.7,1.0,1
1,22,0,1,1,Business,3.72,9,2,Professional & Business Services,0,0.5,0.0,1
1,23,1,0,0,Business Administration,3.55,3,3,Government,1,0.4,-0.7,1
0,25,0,0,0,Economics,3.43,1,1,Information (Tech Sector),1,0.6,-0.5,0
1,24,1,1,0,Business,3.63,1,3,Government,0,0.5,-0.7,1
1,22,1,1,1,Business Administration,3.76,4,2,Healthcare & Social Assistance,1,0.4,1.0,1
1,24,0,1,0,Data Analytics,3.72,2,1,Information (Tech Sector),1,1.0,-0.5,1
1,24,1,1,1,Finance,3.59,3,3,Construction,0,0.7,0.7,1
1,18,1,1,1,Economics,3.9,8,0,Information (Tech Sector),1,0.6,-0.5,1
1,25,1,1,0,Marketing,3.56,4,0,Government,1,0.6,-0.7,1
1,21,1,1,1,Data Analytics,3.51,6,2,Retail Trade,0,1.0,-0.2,1
1,21,1,1,0,Business,3.71,5,2,Construction,1,0.5,0.7,1
1,19,0,1,1,Economics,3.12,7,2,Government,1,0.6,-0.7,1
1,19,1,1,0,Economics,3.68,2,0,Government,0,0.6,-0.7,0
1,20,1,1,1,Information Systems,3.41,9,3,Financial Activities,0,0.9,0.5,1
1,22,0,1,0,Accounting,3.1,6,2,Manufacturing,1,0.9,-0.6,1
1,30,1,1,1,Data Analytics,3.63,3,3,Educational Services,0,1.0,0.4,1
1,22,1,1,1,Economics,3.36,1,1,Leisure & Hospitality,0,0.6,-0.8,0
0,25,0,1,1,International Business,3.02,1,2,Educational Services,1,0.3,0.4,0
1,25,0,0,1,International Business,3.24,8,3,Healthcare & Social Assistance,1,0.3,1.0,1
1,24,1,1,1,Accounting,4.01,6,1,Government,1,0.9,-0.7,1
1,24,0,0,1,Economics,3.33,4,3,Healthcare & Social Assistance,0,0.6,1.0,1
1,20,1,1,1,Marketing,3.6,3,1,Professional & Business Services,0,0.6,0.0,0
1,28,0,1,1,Accounting,3.17,9,1,Financial Activities,1,0.9,0.5,1
1,29,1,1,1,Accounting,4.13,9,3,Transportation & Warehousing,0,0.9,0.8,1
1,19,1,1,0,Business,3.52,6,3,Healthcare & Social Assistance,0,0.5,1.0,1
1,21,1,1,1,Business,3.29,5,1,Leisure & Hospitality,1,0.5,-0.8,1
1,23,1,1,1,Management,3.77,8,0,Healthcare & Social Assistance,0,0.5,1.0,1
1,21,1,0,1,Data Analytics,4.12,7,2,Manufacturing,1,1.0,-0.6,1
1,26,0,1,1,Business Administration,3.38,4,3,Construction,0,0.4,0.7,1
0,22,1,0,1,Accounting,3.29,1,2,Professional & Business Services,1,0.9,0.0,0
1,30,1,0,1,Business,4.19,8,2,Financial Activities,0,0.5,0.5,1
1,28,1,1,0,Finance,3.46,2,2,Financial Activities,0,0.7,0.5,0
0,25,1,1,1,Management,3.43,0,0,Manufacturing,1,0.5,-0.6,0
1,27,0,1,1,Economics,2.86,8,3,Government,0,0.6,-0.7,1
1,27,1,0,1,Data Analytics,3.49,6,1,Manufacturing,0,1.0,-0.6,1
1,22,1,1,1,Economics,3.09,9,2,Retail Trade,0,0.6,-0.2,1
1,22,1,0,1,Management,3.33,5,1,Government,1,0.5,-0.7,1
1,24,0,1,0,Information Systems,2.9,9,1,Transportation & Warehousing,1,0.9,0.8,1
1,27,1,0,1,International Business,3.87,4,2,Financial Activities,0,0.3,0.5,1
1,24,1,1,1,Data Analytics,3.06,7,3,Manufacturing,0,1.0,-0.6,1
0,19,1,1,1,International Business,2.92,3,2,Construction,0,0.3,0.7,1
1,22,1,0,0,Finance,3.23,0,2,Financial Activities,0,0.7,0.5,0
1,24,1,0,1,Economics,3.87,4,0,Transportation & Warehousing,1,0.6,0.8,1
1,24,0,1,1,Information Systems,3.37,7,2,Healthcare & Social Assistance,1,0.9,1.0,1
1,30,0,1,1,Finance,3.41,2,1,Manufacturing,1,0.7,-0.6,1
1,20,0,1,1,Business Administration,3.64,5,0,Financial Activities,0,0.4,0.5,1
0,26,1,0,0,Economics,3.45,2,0,Professional & Business Services,0,0.6,0.0,1
1,28,1,0,1,Management,3.87,1,2,Educational Services,0,0.5,0.4,1
1,31,1,0,1,Information Systems,3.43,6,3,Healthcare & Social Assistance,1,0.9,1.0,1
1,23,0,1,0,Data Analytics,3.43,10,2,Information (Tech Sector),0,1.0,-0.5,1
0,25,1,1,1,Information Systems,4.18,3,1,Retail Trade,0,0.9,-0.2,1
1,26,0,1,1,Economics,3.52,6,1,Professional & Business Services,0,0.6,0.0,1
1,25,1,0,1,Business,3.57,10,2,Professional & Business Services,1,0.5,0.0,1
1,24,1,1,1,Finance,3.44,7,0,Transportation & Warehousing,0,0.7,0.8,1
0,25,1,0,1,Information Systems,2.77,7,1,Educational Services,0,0.9,0.4,1
1,16,1,1,0,International Business,3.76,2,2,Construction,0,0.3,0.7,0
0,26,0,1,1,Finance,4.0,5,3,Transportation & Warehousing,0,0.7,0.8,1
1,24,0,1,1,International Business,3.88,4,1,Educational Services,0,0.3,0.4,1
1,23,1,1,0,Information Systems,3.33,5,1,Financial Activities,1,0.9,0.5,1
1,30,1,1,1,Business,3.45,8,2,Manufacturing,1,0.5,-0.6,1
1,22,0,1,1,Finance,3.6,5,2,Retail Trade,0,0.7,-0.2,1
1,23,0,1,1,Management,3.59,1,3,Healthcare & Social Assistance,1,0.5,1.0,1
1,30,1,0,0,Finance,3.7,9,1,Professional & Business Services,1,0.7,0.0,1
1,22,1,1,0,Data Analytics,3.56,5,1,Construction,1,1.0,0.7,1
1,22,1,1,0,Information Systems,3.39,9,3,Transportation & Warehousing,1,0.9,0.8,1
1,24,1,1,0,Business Administration,3.54,6,0,Retail Trade,0,0.4,-0.2,1
0,27,1,1,1,Economics,3.8,1,2,Healthcare & Social Assistance,1,0.6,1.0,1
0,25,1,0,1,Accounting,4.37,6,1,Retail Trade,0,0.9,-0.2,1
1,20,1,1,0,Marketing,3.35,6,2,Professional & Business Services,0,0.6,0.0,1
1,22,1,0,1,Business Administration,3.57,2,2,Manufacturing,1,0.4,-0.6,0
1,22,1,1,1,International Business,3.39,5,1,Construction,1,0.3,0.7,1
1,24,0,1,1,Management,3.59,5,2,Educational Services,0,0.5,0.4,1
1,25,0,1,1,Management,3.79,6,1,Information (Tech Sector),0,0.5,-0.5,1
1,25,1,1,0,Marketing,3.44,3,3,Construction,1,0.6,0.7,1
1,19,0,1,1,Business,2.89,6,1,Financial Activities,1,0.5,0.5,1
1,27,0,1,1,Data Analytics,3.81,2,0,Financial Activities,1,1.0,0.5,0
1,25,1,1,0,Economics,3.54,4,1,Educational Services,1,0.6,0.4,1
1,28,1,1,1,Business Administration,3.4,1,2,Transportation & Warehousing,1,0.4,0.8,0
1,25,0,1,1,Accounting,3.33,0,3,Manufacturing,0,0.9,-0.6,1
1,27,0,1,1,Finance,3.59,3,1,Educational Services,0,0.7,0.4,1
1,25,0,1,0,Marketing,3.29,3,2,Manufacturing,0,0.6,-0.6,1
1,28,0,1,0,Business,3.33,4,3,Retail Trade,1,0.5,-0.2,1
1,26,0,1,0,Management,3.13,10,2,Construction,0,0.5,0.7,1
0,24,1,1,1,Accounting,3.3,5,2,Construction,1,0.9,0.7,1
1,31,1,1,1,Management,3.69,6,2,Professional & Business Services,1,0.5,0.0,1
1,27,1,0,0,Information Systems,3.09,9,2,Construction,0,0.9,0.7,1
1,26,1,1,0,Marketing,3.85,9,0,Retail Trade,0,0.6,-0.2,1
1,20,0,1,1,Business,3.15,9,0,Professional & Business Services,1,0.5,0.0,1
1,20,1,0,1,Finance,3.54,1,3,Manufacturing,0,0.7,-0.6,1
1,25,0,1,0,International Business,3.65,6,0,Government,0,0.3,-0.7,1
1,24,1,1,0,Business,3.75,8,1,Educational Services,1,0.5,0.4,1
0,22,1,1,0,Economics,3.75,8,3,Healthcare & Social Assistance,0,0.6,1.0,1
1,24,1,1,0,Finance,3.47,6,1,Manufacturing,0,0.7,-0.6,1
1,29,1,1,1,Business Administration,3.45,0,3,Retail Trade,0,0.4,-0.2,1
1,26,0,0,1,Business,3.68,10,2,Manufacturing,1,0.5,-0.6,1
1,21,0,1,1,Finance,3.58,5,3,Healthcare & Social Assistance,1,0.7,1.0,1
1,24,0,0,1,Business Administration,3.4,4,1,Retail Trade,1,0.4,-0.2,0
1,22,1,1,1,Business,3.61,4,1,Construction,1,0.5,0.7,1
1,23,1,1,1,Accounting,3.45,4,3,Manufacturing,0,0.9,-0.6,1
1,23,1,1,1,International Business,3.32,2,1,Educational Services,1,0.3,0.4,1
1,23,1,0,1,Accounting,3.39,3,2,Transportation & Warehousing,0,0.9,0.8,1
1,20,0,0,1,Economics,3.65,10,2,Construction,1,0.6,0.7,1
1,24,0,1,1,Finance,3.22,4,1,Construction,0,0.7,0.7,1
1,22,0,0,1,Business Administration,3.83,5,3,Financial Activities,1,0.4,0.5,1
1,15,1,1,1,Information Systems,3.33,8,2,Government,1,0.9,-0.7,1
1,30,0,1,1,Business,2.82,5,0,Transportation & Warehousing,0,0.5,0.8,1
1,27,1,1,0,Information Systems,3.67,3,0,Leisure & Hospitality,1,0.9,-0.8,1
1,23,0,1,1,Business,2.69,5,1,Transportation & Warehousing,1,0.5,0.8,1
0,24,1,1,1,Economics,3.2,1,1,Government,1,0.6,-0.7,1
1,20,1,1,1,Information Systems,4.23,1,2,Information (Tech Sector),1,0.9,-0.5,0
1,29,1,1,1,Business Administration,3.82,7,0,Financial Activities,0,0.4,0.5,1
1,30,0,1,1,Data Analytics,3.79,9,1,Financial Activities,0,1.0,0.5,1
1,24,1,1,0,Accounting,3.16,7,3,Healthcare & Social Assistance,1,0.9,1.0,1
0,27,1,0,0,Business Administration,3.44,1,2,Government,1,0.4,-0.7,0
0,25,0,1,1,Management,3.87,4,1,Information (Tech Sector),0,0.5,-0.5,1
1,20,1,1,1,Marketing,3.69,0,3,Professional & Business Services,0,0.6,0.0,0
1,23,1,1,0,Economics,3.84,5,1,Construction,0,0.6,0.7,1
1,24,1,1,0,International Business,4.03,2,3,Leisure & Hospitality,0,0.3,-0.8,1
0,23,1,0,1,Business,3.7,9,2,Government,1,0.5,-0.7,1
1,23,0,1,1,Business Administration,3.13,1,2,Educational Services,1,0.4,0.4,0
1,24,0,0,1,Information Systems,3.68,0,2,Leisure & Hospitality,1,0.9,-0.8,0
1,24,1,1,1,Marketing,3.43,5,2,Professional & Business Services,1,0.6,0.0,0
1,24,0,1,1,Data Analytics,3.11,2,2,Retail Trade,0,1.0,-0.2,1
1,21,1,1,1,Management,3.77,7,3,Educational Services,0,0.5,0.4,1
1,22,1,1,1,Information Systems,3.86,9,1,Retail Trade,0,0.9,-0.2,0
1,20,1,1,1,Accounting,3.47,0,1,Educational Services,1,0.9,0.4,0
1,27,1,1,0,Data Analytics,3.6,4,3,Leisure & Hospitality,0,1.0,-0.8,1
1,18,1,1,0,Marketing,2.88,10,2,Educational Services,1,0.6,0.4,1
1,27,0,1,1,Finance,3.84,7,3,Leisure & Hospitality,1,0.7,-0.8,1
1,28,0,0,0,Finance,3.74,10,2,Healthcare & Social Assistance,1,0.7,1.0,1
